model_name,NDCG@10,HR@10,Short NDCG@10,Short HR@10,Long NDCG@10,Long HR@10,Tail NDCG@10,Tail HR@10,Popular NDCG@10,Popular HR@10
inter-0808104251,0.3319713298499944,0.4122461730709153,0.2686301040407655,0.3551958224543081,0.4262936062299739,0.4972006220839813,0.0247451007315565,0.0542399788331789,0.6069326211010306,0.7326545110111296
inter-1107102538,0.3296983749649926,0.4163074039362699,0.26393999532496326,0.35644908616187987,0.4276200678192932,0.505443234836703,0.0051297671467877975,0.013058764439979909,0.4371950227510767,0.5498627630375115
