model_name,NDCG@10,HR@10,Short NDCG@10,Short HR@10,Long NDCG@10,Long HR@10,Tail NDCG@10,Tail HR@10,Popular NDCG@10,Popular HR@10
inter-0709183412,0.3642611651079736,0.4606685410809122,0.3053043575357803,0.4084595300261097,0.4520545449685613,0.5384136858475894,0.0718994379739117,0.1410239449662653,0.6259190262737715,0.7467440208382666
inter-0722014306,0.3675178346341253,0.4696032489846923,0.3083655305337746,0.41911227154047,0.4556023310199222,0.5447900466562986,0.0770545173466122,0.1494906733694933,0.6274766571982099,0.7560975609756098
inter-0722014234,0.3664313287633087,0.4664792252421118,0.3068651553977686,0.4149347258485639,0.4551321234716848,0.5432348367029549,0.0770274900343779,0.1484323323190898,0.625441939342511,0.751124792801326
inter-0807224154,0.3787150832005528,0.4793502030615432,0.3201472109819686,0.4265274151436031,0.4659292941636542,0.5580093312597201,0.0946635798934359,0.1723772985844688,0.6329012362519518,0.7539663746152024
inter-1105203223,0.3041730185761466,0.425866916588566,0.2348102129710585,0.372219321148825,0.4074621109040971,0.5057542768273717,0.1183209209646052,0.2185474269083212,0.4704477055102666,0.6112952877101586
inter-1107091018,0.3676881341065209,0.4617931896282412,0.3074420551334694,0.4098172323759791,0.4574013854543935,0.5391912908242613,0.0319049954107049,0.0637870416875941,0.4788990181027554,0.5936122432005323
inter-1107093419,0.3604112024858628,0.4521711965010934,0.29955429801103944,0.39738903394255876,0.4510340423530889,0.5337480559875584,0.024496501480950495,0.050979407332998494,0.4716656597262809,0.5850453297845796
