model_name,NDCG@10,HR@10,Short NDCG@10,Short HR@10,Long NDCG@10,Long HR@10,Tail NDCG@10,Tail HR@10,Popular NDCG@10,Popular HR@10
inter-0109231818,0.2838487791268045,0.38125585754451735,0.2846390134992876,0.38206835888414176,0.1425300120207174,0.23595505617977527,0.07050472006449368,0.14633930937030823,0.7998023845865463,0.9493806065783853
