model_name,NDCG@10,HR@10,Short NDCG@10,Short HR@10,Long NDCG@10,Long HR@10,Tail NDCG@10,Tail HR@10,Popular NDCG@10,Popular HR@10
inter-0109231154,0.2342374828566606,0.3932036912352964,0.2267759094568268,0.3818792886150399,0.2760172233022152,0.4566126502875065,0.0441135223692562,0.1139873133850195,0.5419811720629397,0.8451566065131716
inter-0110074826,0.22923605645927939,0.38894609687512377,0.22327706818080684,0.3802688699061756,0.2626023413232961,0.4375326711970727,0.03621837548521185,0.09889793041583905,0.5416636593385836,0.858431860609832
