model_name,NDCG@10,HR@10,Short NDCG@10,Short HR@10,Long NDCG@10,Long HR@10,Tail NDCG@10,Tail HR@10,Popular NDCG@10,Popular HR@10
inter-0515233213,0.3553581396929952,0.5320281970730212,0.3464171464372006,0.5214244016345593,0.3961831782024682,0.5804456765113551,0.0757728994273935,0.1341160083573774,0.4220227009320529,0.6269067444784475
inter-0516015655,0.3591809971294048,0.543100145582714,0.3509042187987414,0.533800350262697,0.3969731958725251,0.5855634929096919,0.0682005868270903,0.1366033230524325,0.4285626331683355,0.6400256209522454
inter-0516035238,0.360513360247634,0.5342502490230634,0.3525633401602514,0.5247635726795097,0.3968135639199968,0.5775669047872908,0.0805269788617443,0.1340165157695751,0.427273569943504,0.6296823476383651
inter-0615004813,0.4573084954751554,0.5554566494570056,0.456829356631337,0.5547589173687041,0.5276536430978737,0.6578947368421053,0.0209977992364772,0.0464684014869888,0.6329781091971708,0.7604296777416937
inter-0615013707,0.4434656275655503,0.5590172690048069,0.4428155269204051,0.5583437892095358,0.5389106670199801,0.6578947368421053,0.0116971417729895,0.0285006195786864,0.6173038329288272,0.7726704971271546
inter-0615021323,0.44393986328671836,0.5510058750222538,0.4431446812490784,0.5502778275676644,0.560685141918186,0.6578947368421053,0.012389776165257006,0.027261462205700124,0.6176900108295715,0.7619285535848114
