model_name,NDCG@10,HR@10,Short NDCG@10,Short HR@10,Long NDCG@10,Long HR@10,Tail NDCG@10,Tail HR@10,Popular NDCG@10,Popular HR@10
inter-0109215934,0.1894362527699054,0.24320218745252925,0.19267774273372365,0.24490762671719565,0.1073228290064619,0.2,0.187093518862744,0.24057478368355995,0.32603241355503015,0.3963963963963964
