model_name,NDCG@10,HR@10,Short NDCG@10,Short HR@10,Long NDCG@10,Long HR@10,Tail NDCG@10,Tail HR@10,Popular NDCG@10,Popular HR@10
inter-0109221623,0.10250101112186616,0.20325079750873462,0.09740876963668059,0.19311542712774357,0.23149767242458683,0.46,0.09881975223006102,0.19592088998763907,0.3081326106512621,0.6216216216216216
