model_name,NDCG@10,HR@10,Short NDCG@10,Short HR@10,Long NDCG@10,Long HR@10,Tail NDCG@10,Tail HR@10,Popular NDCG@10,Popular HR@10
inter-0910221824,0.184696358303387,0.3078418664938431,0.1819129064733127,0.3031301482701812,0.1949672109529628,0.3252279635258359,0.052114188682584,0.1153342070773263,0.314388916535019,0.4961538461538461
inter-1105194307,0.1248646675572641,0.2294232015554115,0.119276725301136,0.2298187808896211,0.1454840046361075,0.2279635258358662,0.1023589660188974,0.200524246395806,0.1468798602159483,0.2576923076923076
inter-1107012052,0.2008573669990825,0.3272845106934543,0.2053573253297407,0.3234672304439746,0.1937267797615564,0.3333333333333333,0.0408074453778833,0.0851900393184796,0.3574190210977683,0.5641025641025641
inter-1107093522,0.1822186536576902,0.305897602073882,0.1867526134585766,0.3076109936575052,0.1750341880435549,0.3031825795644891,0.0613992150888736,0.1218872870249017,0.300404848052571,0.4858974358974359
inter-1221213615,0.1106209697964016,0.2164614387556707,0.103188155598607,0.208245243128964,0.1223989299825213,0.2294807370184254,0.0690817262253412,0.1572739187418086,0.1512548708793745,0.2743589743589744
inter-1221231632,0.1461608150433687,0.2618276085547634,0.1461077304430604,0.2706131078224101,0.1462449323497195,0.2479061976549413,0.0779723046837086,0.1559633027522936,0.2124772296699796,0.3641025641025641
inter-1221233100,0.1311221539691059,0.2307193778353856,0.1395890628120025,0.2473572938689217,0.1177055781476983,0.2043551088777219,0.080901498228259,0.1625163826998689,0.179607231315601,0.2961538461538461
inter-1222043833,0.12991173295864236,0.23201555411535968,0.13428339891372676,0.23890063424947147,0.12298443648710086,0.22110552763819097,0.05940866087201356,0.1258191349934469,0.19887819962799821,0.33589743589743587
