model_name,NDCG@10,HR@10,Short NDCG@10,Short HR@10,Long NDCG@10,Long HR@10,Tail NDCG@10,Tail HR@10,Popular NDCG@10,Popular HR@10
inter-0815221812,0.4337355214586293,0.6650820283370619,0.4412434092515834,0.6673415443450874,0.4244667751664329,0.6622925779351524,0.0860007628139536,0.1750591416018925,0.4689285573618463,0.7146621043627032
inter-0818042353,0.4725927611670977,0.6974583644046731,0.4826902515359912,0.7031100613013891,0.4601270612261595,0.6904811497604666,0.1059839099082883,0.213247718823927,0.5096982782951588,0.7464499572284004
inter-1013044918,0.4725927611670977,0.6974583644046731,0.4817265365409256,0.7045511692230324,0.44640312550614714,0.6771208844027878,0.23530070286077168,0.42762112787926926,0.5806616268714231,0.8203238060781476
