model_name,NDCG@10,HR@10,Short NDCG@10,Short HR@10,Long NDCG@10,Long HR@10,Tail NDCG@10,Tail HR@10,Popular NDCG@10,Popular HR@10
inter-0110124256,0.4111586276775545,0.6328610489684315,0.41497312642208956,0.6336113837095191,0.4045727682727926,0.6315655709928838,0.16237951926506888,0.33499664854397854,0.5891912069095474,0.8460308151623394
